!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E12'  TableTitle=''  Document='MGluR'														
!TimePoint	!Time	>Y8	SD_Y8	>Y10	SD_Y10										
	336	0.98382	0.0075311	0.98362	0.0090861										
	337	0.98408	0.0074382	0.98386	0.0089823										
	338	0.98434	0.0073464	0.9841	0.0088796										
	339	0.98459	0.0072556	0.98434	0.008778										
	340	0.98484	0.0071658	0.98457	0.0086775										
	341	0.98508	0.0070771	0.9848	0.0085782										
	342	0.98532	0.0069895	0.98502	0.0084798										
	343	0.98556	0.0069028	0.98525	0.0083826										
	344	0.98579	0.0068171	0.98546	0.0082864										
	345	0.98602	0.0067324	0.98568	0.0081912										
	346	0.98624	0.0066488	0.98589	0.0080971										
	347	0.98647	0.006566	0.9861	0.008004										
	348	0.98668	0.0064843	0.98631	0.007912										
	349	0.9869	0.0064035	0.98651	0.0078209										
	350	0.98711	0.0063236	0.98671	0.0077308										
	351	0.98732	0.0062447	0.98691	0.0076417										
	352	0.98752	0.0061667	0.9871	0.0075536										
	353	0.98772	0.0060897	0.98729	0.0074665										
	354	0.98792	0.0060135	0.98748	0.0073803										
	355	0.98811	0.0059382	0.98766	0.007295										
	356	0.9883	0.0058638	0.98785	0.0072107										
	357	0.98849	0.0057903	0.98803	0.0071274										
	358	0.98867	0.0057177	0.9882	0.0070449										
	359	0.98886	0.0056459	0.98838	0.0069634										
	360	0.98904	0.005575	0.98855	0.0068827										
	361	0.98921	0.0055049	0.98872	0.006803										
	362	0.98938	0.0054357	0.98888	0.0067241										
	363	0.98955	0.0053673	0.98905	0.0066461										
	364	0.98972	0.0052997	0.98921	0.006569										
	365	0.98989	0.0052329	0.98937	0.0064927										
	366	0.99005	0.0051669	0.98953	0.0064173										
	367	0.99021	0.0051017	0.98968	0.0063427										
	368	0.99037	0.0050373	0.98983	0.006269										
	369	0.99052	0.0049736	0.98998	0.0061961										
	370	0.99067	0.0049107	0.99013	0.006124										
	371	0.99082	0.0048486	0.99028	0.0060527										
	372	0.99097	0.0047872	0.99042	0.0059822										
	373	0.99111	0.0047266	0.99056	0.0059125										
	374	0.99126	0.0046667	0.9907	0.0058435										
	375	0.9914	0.0046075	0.99084	0.0057754										
	376	0.99153	0.0045491	0.99097	0.005708										
	377	0.99167	0.0044913	0.9911	0.0056414										
	378	0.9918	0.0044343	0.99123	0.0055755										
	379	0.99193	0.0043779	0.99136	0.0055103										
	380	0.99206	0.0043222	0.99149	0.0054459										
	381	0.99219	0.0042672	0.99162	0.0053823										
	382	0.99231	0.0042129	0.99174	0.0053193										
	383	0.99244	0.0041592	0.99186	0.005257										
	384	0.99256	0.0041062	0.99198	0.0051955										
	385	0.99268	0.0040539	0.9921	0.0051347										
	386	0.99279	0.0040022	0.99221	0.0050745										
	387	0.99291	0.0039511	0.99233	0.005015										
	388	0.99302	0.0039006	0.99244	0.0049562										
	389	0.99313	0.0038508	0.99255	0.0048981										
	390	0.99324	0.0038016	0.99266	0.0048406										
	391	0.99335	0.0037529	0.99277	0.0047838										
	392	0.99346	0.0037049	0.99287	0.0047276										
	393	0.99356	0.0036575	0.99298	0.0046721										
	394	0.99366	0.0036106	0.99308	0.0046172										
	395	0.99376	0.0035644	0.99318	0.0045629										
	396	0.99386	0.0035187	0.99328	0.0045093										
	397	0.99396	0.0034735	0.99338	0.0044562										
	398	0.99406	0.003429	0.99348	0.0044038										
	399	0.99415	0.0033849	0.99357	0.004352										
	400	0.99425	0.0033415	0.99367	0.0043007										
	401	0.99434	0.0032985	0.99376	0.0042501										
	402	0.99443	0.0032561	0.99385	0.0042										
	403	0.99452	0.0032143	0.99394	0.0041505										
	404	0.9946	0.0031729	0.99403	0.0041016										
	405	0.99469	0.0031321	0.99412	0.0040532										
	406	0.99477	0.0030917	0.9942	0.0040054										
	407	0.99486	0.0030519	0.99429	0.0039581										
	408	0.99494	0.0030126	0.99437	0.0039114										
	409	0.99502	0.0029737	0.99445	0.0038652										
	410	0.9951	0.0029354	0.99453	0.0038196										
	411	0.99518	0.0028975	0.99461	0.0037745										
	412	0.99525	0.0028601	0.99469	0.0037299										
	413	0.99533	0.0028232	0.99477	0.0036858										
	414	0.9954	0.0027867	0.99485	0.0036422										
	415	0.99548	0.0027507	0.99492	0.0035991										
	416	0.99555	0.0027151	0.995	0.0035566										
	417	0.99562	0.00268	0.99507	0.0035145										
	418	0.99569	0.0026453	0.99514	0.0034729										
	419	0.99576	0.0026111	0.99521	0.0034318										
	420	0.99582	0.0025773	0.99528	0.0033911										
	421	0.99589	0.0025439	0.99535	0.003351										
	422	0.99596	0.002511	0.99542	0.0033112										
	423	0.99602	0.0024784	0.99548	0.003272										
	424	0.99608	0.0024463	0.99555	0.0032332										
	425	0.99614	0.0024146	0.99561	0.0031949										
	426	0.99621	0.0023832	0.99568	0.003157										
	427	0.99627	0.0023523	0.99574	0.0031195										
	428	0.99633	0.0023218	0.9958	0.0030825										
	429	0.99638	0.0022916	0.99586	0.0030459										
	430	0.99644	0.0022618	0.99592	0.0030098										
	431	0.9965	0.0022324	0.99598	0.0029741										
	432	0.99655	0.0022034	0.99604	0.0029387										
	433	0.99661	0.0021748	0.9961	0.0029038										
	434	0.99666	0.0021465	0.99616	0.0028693										
	435	0.99671	0.0021186	0.99621	0.0028352										
	436	0.99677	0.002091	0.99627	0.0028015										
	437	0.99682	0.0020638	0.99632	0.0027682										
	438	0.99687	0.0020369	0.99637	0.0027353										
	439	0.99692	0.0020104	0.99643	0.0027028										
	440	0.99697	0.0019842	0.99648	0.0026706										
	441	0.99701	0.0019583	0.99653	0.0026389										
	442	0.99706	0.0019328	0.99658	0.0026075										
	443	0.99711	0.0019076	0.99663	0.0025764										
	444	0.99715	0.0018827	0.99668	0.0025457										
	445	0.9972	0.0018581	0.99673	0.0025154										
