!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E7'  TableTitle=''  Document='MGluR'						
!TimePoint	!Time	>Y5	SD_Y5	>Y6	SD_Y6		
E7T324	400.46	0.76264	0.5	0.15714	0.5	1	1
E7T325	400.48	0.76264	0.5	0.15714	0.5	1	1
E7T326	400.5	0.76264	0.5	0.15714	0.5	1	1
E7T327	400.52	0.76264	0.5	0.15714	0.5	1	1
E7T328	400.54	0.76264	0.5	0.15714	0.5	1	1
E7T329	400.56	0.76264	0.5	0.15714	0.5	1	1
E7T330	400.58	0.76264	0.5	0.15714	0.5	1	1
E7T331	400.6	0.76264	0.5	0.15714	0.5	1	1
E7T332	400.62	0.76264	0.5	0.15714	0.5	1	1
E7T333	400.64	0.76264	0.5	0.15714	0.5	1	1
E7T334	400.66	0.76264	0.5	0.15714	0.5	1	1
E7T335	400.68	0.76264	0.5	0.15714	0.5	1	1
E7T336	400.7	0.76264	0.5	0.15714	0.5	1	1
E7T337	400.72	0.76264	0.5	0.15714	0.5	1	1
E7T338	400.74	0.76264	0.5	0.15714	0.5	1	1
E7T339	400.76	0.76264	0.5	0.15714	0.5	1	1
E7T340	400.78	0.76264	0.5	0.15714	0.5	1	1
E7T341	400.8	0.76264	0.5	0.15714	0.5	1	1
E7T342	400.82	0.76264	0.5	0.15714	0.5	1	1
E7T343	400.84	0.76264	0.5	0.15714	0.5	1	1
E7T344	400.86	0.76264	0.5	0.15714	0.5	1	1
E7T345	400.88	0.76264	0.5	0.15714	0.5	1	1
E7T346	400.9	0.76264	0.5	0.15714	0.5	1	1
E7T347	400.92	0.76264	0.5	0.15714	0.5	1	1
E7T348	400.94	0.76264	0.5	0.15714	0.5	1	1
E7T349	400.96	0.76264	0.5	0.15714	0.5	1	1
E7T350	400.98	0.76264	0.5	0.15714	0.5	1	1
E7T351	500	0.94324	0.5	0	0.5	1	1
E7T352	500.02	0.94324	0.5	0	0.5	1	1
E7T353	500.04	0.94324	0.5	0	0.5	1	1
E7T354	500.06	0.94324	0.5	0	0.5	1	1
E7T355	500.08	0.94324	0.5	0	0.5	1	1
E7T356	500.1	0.94324	0.5	0	0.5	1	1
E7T357	500.12	0.94324	0.5	0	0.5	1	1
E7T358	500.14	0.94324	0.5	0	0.5	1	1
E7T359	500.16	0.94324	0.5	0	0.5	1	1
E7T360	500.18	0.94324	0.5	0	0.5	1	1
E7T361	500.2	0.94324	0.5	0	0.5	1	1
E7T362	500.22	0.94324	0.5	0	0.5	1	1
E7T363	500.24	0.94324	0.5	0	0.5	1	1
E7T364	500.26	0.94324	0.5	0	0.5	1	1
E7T365	500.28	0.94324	0.5	0	0.5	1	1
E7T366	500.3	0.94324	0.5	0	0.5	1	1
E7T367	500.32	0.94324	0.5	0	0.5	1	1
E7T368	500.34	0.94324	0.5	0	0.5	1	1
E7T369	500.36	0.94324	0.5	0	0.5	1	1
E7T370	500.38	0.94324	0.5	0	0.5	1	1
E7T371	500.4	0.94324	0.5	0	0.5	1	1
E7T372	500.42	0.94324	0.5	0	0.5	1	1
E7T373	500.44	0.94324	0.5	0	0.5	1	1
E7T374	500.46	0.94324	0.5	0	0.5	1	1
E7T375	500.48	0.94324	0.5	0	0.5	1	1
E7T376	500.5	0.94324	0.5	0	0.5	1	1
E7T377	500.52	0.94324	0.5	0	0.5	1	1
E7T378	500.54	0.94324	0.5	0	0.5	1	1
E7T379	500.56	0.94324	0.5	0	0.5	1	1
E7T380	500.58	0.94324	0.5	0	0.5	1	1
E7T381	500.6	0.94324	0.5	0	0.5	1	1
E7T382	500.62	0.94324	0.5	0	0.5	1	1
E7T383	500.64	0.94324	0.5	0	0.5	1	1
E7T384	500.66	0.94324	0.5	0	0.5	1	1
E7T385	500.68	0.94324	0.5	0	0.5	1	1
E7T386	500.7	0.94324	0.5	0	0.5	1	1
E7T387	500.72	0.94324	0.5	0	0.5	1	1
E7T388	500.74	0.94324	0.5	0	0.5	1	1
E7T389	500.76	0.94324	0.5	0	0.5	1	1
E7T390	500.78	0.94324	0.5	0	0.5	1	1
E7T391	500.8	0.94324	0.5	0	0.5	1	1
E7T392	500.82	0.94324	0.5	0	0.5	1	1
E7T393	500.84	0.94324	0.5	0	0.5	1	1
E7T394	500.86	0.94324	0.5	0	0.5	1	1
E7T395	500.88	0.94324	0.5	0	0.5	1	1
E7T396	500.9	0.94324	0.5	0	0.5	1	1
E7T397	500.92	0.94324	0.5	0	0.5	1	1
E7T398	500.94	0.94324	0.5	0	0.5	1	1
E7T399	500.96	0.94324	0.5	0	0.5	1	1
E7T400	500.98	0.94324	0.5	0	0.5	1	1
E7T401	600	1	0.5	0	0.5	1	1
E7T402	600.02	1	0.5	0	0.5	1	1
E7T403	600.04	1	0.5	0	0.5	1	1
E7T404	600.06	1	0.5	0	0.5	1	1
E7T405	600.08	1	0.5	0	0.5	1	1
E7T406	600.1	1	0.5	0	0.5	1	1
E7T407	600.12	1	0.5	0	0.5	1	1
E7T408	600.14	1	0.5	0	0.5	1	1
E7T409	600.16	1	0.5	0	0.5	1	1
E7T410	600.18	1	0.5	0	0.5	1	1
E7T411	600.2	1	0.5	0	0.5	1	1
E7T412	600.22	1	0.5	0	0.5	1	1
E7T413	600.24	1	0.5	0	0.5	1	1
E7T414	600.26	1	0.5	0	0.5	1	1
E7T415	600.28	1	0.5	0	0.5	1	1
E7T416	600.3	1	0.5	0	0.5	1	1
E7T417	600.32	1	0.5	0	0.5	1	1
E7T418	600.34	1	0.5	0	0.5	1	1
E7T419	600.36	1	0.5	0	0.5	1	1
E7T420	600.38	1	0.5	0	0.5	1	1
E7T421	600.4	1	0.5	0	0.5	1	1
E7T422	600.42	1	0.5	0	0.5	1	1
E7T423	600.44	1	0.5	0	0.5	1	1
E7T424	600.46	1	0.5	0	0.5	1	1
E7T425	600.48	1	0.5	0	0.5	1	1
E7T426	600.5	1	0.5	0	0.5	1	1
E7T427	600.52	1	0.5	0	0.5	1	1
E7T428	600.54	1	0.5	0	0.5	1	1
E7T429	600.56	1	0.5	0	0.5	1	1
E7T430	600.58	1	0.5	0	0.5	1	1
E7T431	600.6	1	0.5	0	0.5	1	1
E7T432	600.62	1	0.5	0	0.5	1	1
E7T433	600.64	1	0.5	0	0.5	1	1
E7T434	600.66	1	0.5	0	0.5	1	1
E7T435	600.68	1	0.5	0	0.5	1	1
E7T436	600.7	1	0.5	0	0.5	1	1
E7T437	600.72	1	0.5	0	0.5	1	1
E7T438	600.74	1	0.5	0	0.5	1	1
E7T439	600.76	1	0.5	0	0.5	1	1
E7T440	600.78	1	0.5	0	0.5	1	1
