!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E11'  TableTitle=''  Document='MGluR'		
!TimePoint	!Time	>Y7	SD_Y7
E11T139	63.9	0.26473	0.5
E11T140	64	0.26473	0.5
E11T141	64.1	0.26473	0.5
E11T142	64.2	0.26473	0.5
E11T143	64.3	0.26473	0.5
E11T144	64.4	0.26473	0.5
E11T145	64.5	0.26473	0.5
E11T146	64.6	0.26473	0.5
E11T147	64.7	0.26473	0.5
E11T148	64.8	0.26473	0.5
E11T149	64.9	0.26473	0.5
E11T150	90	0.72899	0.5
E11T151	90.1	0.72899	0.5
E11T152	90.2	0.72899	0.5
E11T153	90.3	0.72899	0.5
E11T154	90.4	0.72899	0.5
E11T155	90.5	0.72899	0.5
E11T156	90.6	0.72899	0.5
E11T157	90.7	0.72899	0.5
E11T158	90.8	0.72899	0.5
E11T159	90.9	0.72899	0.5
E11T160	91	0.72899	0.5
E11T161	91.1	0.72899	0.5
E11T162	91.2	0.72899	0.5
E11T163	91.3	0.72899	0.5
E11T164	91.4	0.72899	0.5
E11T165	91.5	0.72899	0.5
E11T166	91.6	0.72899	0.5
E11T167	91.7	0.72899	0.5
E11T168	91.8	0.72899	0.5
E11T169	91.9	0.72899	0.5
E11T170	92	0.72899	0.5
E11T171	92.1	0.72899	0.5
E11T172	92.2	0.72899	0.5
E11T173	92.3	0.72899	0.5
E11T174	92.4	0.72899	0.5
E11T175	92.5	0.72899	0.5
E11T176	92.6	0.72899	0.5
E11T177	92.7	0.72899	0.5
E11T178	92.8	0.72899	0.5
E11T179	92.9	0.72899	0.5
E11T180	93	0.72899	0.5
E11T181	93.1	0.72899	0.5
E11T182	93.2	0.72899	0.5
E11T183	93.3	0.72899	0.5
E11T184	93.4	0.72899	0.5
E11T185	93.5	0.72899	0.5
E11T186	93.6	0.72899	0.5
E11T187	93.7	0.72899	0.5
E11T188	93.8	0.72899	0.5
E11T189	93.9	0.72899	0.5
E11T190	94	0.72899	0.5
E11T191	94.1	0.72899	0.5
E11T192	94.2	0.72899	0.5
E11T193	94.3	0.72899	0.5
E11T194	94.4	0.72899	0.5
E11T195	94.5	0.72899	0.5
E11T196	94.6	0.72899	0.5
E11T197	94.7	0.72899	0.5
E11T198	94.8	0.72899	0.5
E11T199	94.9	0.72899	0.5
E11T200	120	0.93951	0.5
E11T201	120.1	0.93951	0.5
E11T202	120.2	0.93951	0.5
E11T203	120.3	0.93951	0.5
E11T204	120.4	0.93951	0.5
E11T205	120.5	0.93951	0.5
E11T206	120.6	0.93951	0.5
E11T207	120.7	0.93951	0.5
E11T208	120.8	0.93951	0.5
E11T209	120.9	0.93951	0.5
E11T210	121	0.93951	0.5
E11T211	121.1	0.93951	0.5
E11T212	121.2	0.93951	0.5
E11T213	121.3	0.93951	0.5
E11T214	121.4	0.93951	0.5
E11T215	121.5	0.93951	0.5
E11T216	121.6	0.93951	0.5
E11T217	121.7	0.93951	0.5
E11T218	121.8	0.93951	0.5
E11T219	121.9	0.93951	0.5
E11T220	122	0.93951	0.5
E11T221	122.1	0.93951	0.5
E11T222	122.2	0.93951	0.5
E11T223	122.3	0.93951	0.5
E11T224	122.4	0.93951	0.5
E11T225	122.5	0.93951	0.5
E11T226	122.6	0.93951	0.5
E11T227	122.7	0.93951	0.5
E11T228	122.8	0.93951	0.5
E11T229	122.9	0.93951	0.5
E11T230	123	0.93951	0.5
E11T231	123.1	0.93951	0.5
E11T232	123.2	0.93951	0.5
E11T233	123.3	0.93951	0.5
E11T234	123.4	0.93951	0.5
E11T235	123.5	0.93951	0.5
E11T236	123.6	0.93951	0.5
E11T237	123.7	0.93951	0.5
E11T238	123.8	0.93951	0.5
E11T239	123.9	0.93951	0.5
E11T240	124	0.93951	0.5
E11T241	124.1	0.93951	0.5
E11T242	124.2	0.93951	0.5
E11T243	124.3	0.93951	0.5
E11T244	124.4	0.93951	0.5
E11T245	124.5	0.93951	0.5
E11T246	124.6	0.93951	0.5
E11T247	124.7	0.93951	0.5
E11T248	124.8	0.93951	0.5
E11T249	124.9	0.93951	0.5
E11T250	150	1	0.5
E11T251	150.1	1	0.5
E11T252	150.2	1	0.5
E11T253	150.3	1	0.5
E11T254	150.4	1	0.5
E11T255	150.5	1	0.5
E11T256	150.6	1	0.5
E11T257	150.7	1	0.5
E11T258	150.8	1	0.5
E11T259	150.9	1	0.5
E11T260	151	1	0.5
E11T261	151.1	1	0.5
E11T262	151.2	1	0.5
E11T263	151.3	1	0.5
E11T264	151.4	1	0.5
E11T265	151.5	1	0.5
E11T266	151.6	1	0.5
E11T267	151.7	1	0.5
E11T268	151.8	1	0.5
E11T269	151.9	1	0.5
E11T270	152	1	0.5
E11T271	152.1	1	0.5
E11T272	152.2	1	0.5
E11T273	152.3	1	0.5
E11T274	152.4	1	0.5
E11T275	152.5	1	0.5
E11T276	152.6	1	0.5
E11T277	152.7	1	0.5
E11T278	152.8	1	0.5
E11T279	152.9	1	0.5
E11T280	153	1	0.5
E11T281	153.1	1	0.5
E11T282	153.2	1	0.5
E11T283	153.3	1	0.5
E11T284	153.4	1	0.5
E11T285	153.5	1	0.5
E11T286	153.6	1	0.5
E11T287	153.7	1	0.5
E11T288	153.8	1	0.5
E11T289	153.9	1	0.5
E11T290	154	1	0.5
E11T291	154.1	1	0.5
E11T292	154.2	1	0.5
E11T293	154.3	1	0.5
E11T294	154.4	1	0.5
E11T295	154.5	1	0.5
E11T296	154.6	1	0.5
E11T297	154.7	1	0.5
E11T298	154.8	1	0.5
E11T299	154.9	1	0.5
