!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E27'  TableTitle=''  Document='MGluR'														
!TimePoint	!Time	>Y3	SD_Y3	>Y5	SD_Y5	>Y6	SD_Y6	>Y7	SD_Y7	>Y10	SD_Y10	>Y13	SD_Y13	>Y14	SD_Y14
E27T114	114	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T115	115	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T116	116	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T117	117	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T118	118	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T119	119	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T120	120	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T121	121	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T122	122	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T123	123	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T124	124	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T125	125	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T126	126	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T127	127	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T128	128	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T129	129	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T130	130	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T131	131	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T132	132	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T133	133	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T134	134	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T135	135	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T136	136	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T137	137	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T138	138	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T139	139	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T140	140	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T141	141	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T142	142	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T143	143	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T144	144	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T145	145	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T146	146	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T147	147	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T148	148	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T149	149	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T150	150	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T151	151	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T152	152	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T153	153	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T154	154	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T155	155	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T156	156	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T157	157	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T158	158	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T159	159	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T160	160	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T161	161	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T162	162	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T163	163	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T164	164	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T165	165	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T166	166	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T167	167	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T168	168	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T169	169	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T170	170	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T171	171	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T172	172	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T173	173	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T174	174	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T175	175	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T176	176	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T177	177	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T178	178	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T179	179	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T180	180	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T181	181	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T182	182	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T183	183	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T184	184	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T185	185	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T186	186	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T187	187	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T188	188	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T189	189	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T190	190	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T191	191	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T192	192	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T193	193	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T194	194	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T195	195	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T196	196	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T197	197	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T198	198	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T199	199	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T200	200	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T201	201	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
E27T202	202	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1	0	0.1
