!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E21'  TableTitle=''  Document='MGluR'										
!TimePoint	!Time	>Y10	SD_Y10								
	455	0.91268	0.13185								
	456	0.91298	0.13153								
	457	0.91328	0.1312								
	458	0.91358	0.13087								
	459	0.91387	0.13055								
	460	0.91417	0.13022								
	461	0.91447	0.1299								
	462	0.91476	0.12958								
	463	0.91505	0.12925								
	464	0.91534	0.12893								
	465	0.91563	0.12861								
	466	0.91592	0.12829								
	467	0.91621	0.12798								
	468	0.9165	0.12766								
	469	0.91678	0.12734								
	470	0.91707	0.12703								
	471	0.91735	0.12672								
	472	0.91763	0.1264								
	473	0.91791	0.12609								
	474	0.91819	0.12578								
	475	0.91847	0.12547								
	476	0.91875	0.12516								
	477	0.91902	0.12485								
	478	0.9193	0.12454								
	479	0.91957	0.12424								
	480	0.91984	0.12393								
	481	0.92011	0.12363								
	482	0.92038	0.12332								
	483	0.92065	0.12302								
	484	0.92092	0.12272								
	485	0.92119	0.12242								
	486	0.92145	0.12212								
	487	0.92172	0.12182								
	488	0.92198	0.12152								
	489	0.92225	0.12122								
	490	0.92251	0.12093								
	491	0.92277	0.12063								
	492	0.92303	0.12033								
	493	0.92329	0.12004								
	494	0.92354	0.11975								
	495	0.9238	0.11946								
	496	0.92405	0.11916								
	497	0.92431	0.11887								
	498	0.92456	0.11858								
	499	0.92481	0.1183								
	500	0.92507	0.11801								
